id,date,title,clean_text,corpus_source,sentiment_score,readability_index
2788,2021-05-04T00:00:00Z,Conveyancing Standards Bill,Title: Conveyancing Standards Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
2617,2021-05-04T00:00:00Z,Co-operative and Community Benefit Societies (Environmentally Sustainable Investment) Bill,Title: Co-operative and Community Benefit Societies (Environmentally Sustainable Investment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,3.65,24.63
2846,2021-05-04T00:00:00Z,Coronavirus (No. 2) Bill,Title: Coronavirus (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.08
2768,2021-05-04T00:00:00Z,Coronavirus Inquiry Bill,Title: Coronavirus Inquiry Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
2832,2021-05-04T00:00:00Z,Covid-19 Financial Assistance (Gaps in Support) Bill,Title: Covid-19 Financial Assistance (Gaps in Support) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.1,16.66
2682,2021-05-04T00:00:00Z,Criminal Fraud (Private Prosecutions) Bill,Title: Criminal Fraud (Private Prosecutions) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,17.94
2755,2021-05-04T00:00:00Z,Demonstrations (Abortion Clinics) Bill,Title: Demonstrations (Abortion Clinics) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,18.58
2765,2021-05-04T00:00:00Z,Disabled Facilities Grants (Review) Bill,Title: Disabled Facilities Grants (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.65,17.94
2804,2021-05-04T00:00:00Z,Doctors and Nurses (Developing Countries) Bill,Title: Doctors and Nurses (Developing Countries) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
2791,2021-05-04T00:00:00Z,Dogs and Domestic Animals (Accommodation and Protection) Bill,Title: Dogs and Domestic Animals (Accommodation and Protection) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.75,19.15
2824,2021-05-04T00:00:00Z,Driving Tests (Repayment of Test Fees) Bill,Title: Driving Tests (Repayment of Test Fees) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.03
2790,2021-05-04T00:00:00Z,Election Candidates (All-ethnic-minority Shortlists) Bill,Title: Election Candidates (All-ethnic-minority Shortlists) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.96
2744,2021-05-04T00:00:00Z,Employment (Dismissal and Re-employment) Bill,Title: Employment (Dismissal and Re-employment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.42
2798,2021-05-04T00:00:00Z,Employment (Dismissal and Re-employment) (No. 2) Bill,Title: Employment (Dismissal and Re-employment) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,12.96
2746,2021-05-04T00:00:00Z,Employment (Reasonable Adjustments for Carers) Bill,Title: Employment (Reasonable Adjustments for Carers) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.7,18.8
2793,2021-05-04T00:00:00Z,Equal Pay (Information and Claims) Bill,Title: Equal Pay (Information and Claims) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.1,16.03
2830,2021-05-04T00:00:00Z,Essay Mills (Prohibition) Bill,Title: Essay Mills (Prohibition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,17.01
2704,2021-05-04T00:00:00Z,European Citizens’ Rights Bill,Title: European Citizens’ Rights Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
2751,2021-05-04T00:00:00Z,European Union (Withdrawal Agreement) (Extension) Bill,Title: European Union (Withdrawal Agreement) (Extension) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,20.19
2742,2021-05-04T00:00:00Z,European Union Withdrawal (Implementation Period) Bill,Title: European Union Withdrawal (Implementation Period) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,21.58
2697,2021-05-04T00:00:00Z,Evictions (Universal Credit Claimants) Bill,Title: Evictions (Universal Credit Claimants) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.68
2730,2021-05-04T00:00:00Z,Fire Safety Act 2021,Title: Fire Safety Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.35,15.43
2796,2021-05-04T00:00:00Z,Food Labelling (Environmental Sustainability) Bill,Title: Food Labelling (Environmental Sustainability) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,21.63
2662,2021-05-04T00:00:00Z,Foreign Nationals (Criminal Offender and Prisoner Removal) Bill,Title: Foreign Nationals (Criminal Offender and Prisoner Removal) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-1.95,19.77
2663,2021-05-04T00:00:00Z,Free Trade (Education and Reporting) Bill,Title: Free Trade (Education and Reporting) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,16.72
2820,2021-05-04T00:00:00Z,Freedom of Speech (Universities) Bill,Title: Freedom of Speech (Universities) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,17.2
2854,2021-05-04T00:00:00Z,Fur Trade (Prohibition) Bill,Title: Fur Trade (Prohibition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,16.22
2848,2021-05-04T00:00:00Z,Gaming Hardware (Automated Purchase and Resale) (No. 2) Bill,Title: Gaming Hardware (Automated Purchase and Resale) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,13.09
2724,2021-05-04T00:00:00Z,Gender-based Pricing (Prohibition) Bill,Title: Gender-based Pricing (Prohibition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,17.2
2845,2021-05-04T00:00:00Z,Goods and Services of UK Origin Bill,Title: Goods and Services of UK Origin Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,16.34
2719,2021-05-04T00:00:00Z,Hate Crime (Misandry and Misogyny) Bill,Title: Hate Crime (Misandry and Misogyny) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,16.72
2855,2021-05-04T00:00:00Z,High-rise Properties (Electrical Safety) Bill,Title: High-rise Properties (Electrical Safety) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.42
2702,2021-05-04T00:00:00Z,Hong Kong Bill,Title: Hong Kong Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.31
2777,2021-05-04T00:00:00Z,Houses in Multiple Occupation Bill,Title: Houses in Multiple Occupation Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,17.94
2840,2021-05-04T00:00:00Z,Housing and Homelessness (Local Accommodation Duty) Bill,Title: Housing and Homelessness (Local Accommodation Duty) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.96
2653,2021-05-04T00:00:00Z,Human Rights and Responsibilities Bill,Title: Human Rights and Responsibilities Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.94
2715,2021-05-04T00:00:00Z,International Development (Women’s Sanitary Products) Bill,Title: International Development (Women’s Sanitary Products) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,21.58
2664,2021-05-04T00:00:00Z,International Development Assistance (Definition) Bill,Title: International Development Assistance (Definition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,22.36
2668,2021-05-04T00:00:00Z,International Payments (Audit) Bill,Title: International Payments (Audit) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.58
2821,2021-05-04T00:00:00Z,Internet Access Bill,Title: Internet Access Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
2694,2021-05-04T00:00:00Z,Isham Bypass Bill,Title: Isham Bypass Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
2726,2021-05-04T00:00:00Z,Non-Domestic Rating (Public Lavatories) Act 2021,Title: Non-Domestic Rating (Public Lavatories) Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
2729,2021-05-04T00:00:00Z,Trade Act 2021,Title: Trade Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.31
2722,2021-04-29T00:00:00Z,Finance Act 2020,Title: Finance Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
1995,2021-04-26T00:00:00Z,Asset Freezing (Compensation) Bill [HL],Title: Asset Freezing (Compensation) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.2
2410,2021-04-23T00:00:00Z,Birmingham Commonwealth Games Bill [HL],Title: Birmingham Commonwealth Games Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
2707,2021-04-23T00:00:00Z,Private International Law (Implementation of Agreements) Act 2020,Title: Private International Law (Implementation of Agreements) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.77
215,2021-04-09T00:00:00Z,Canterbury City Council Act 2013,Title: Canterbury City Council Act 2013 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17.2
798,2021-04-09T00:00:00Z,City of London (Various Powers) 2013,Title: City of London (Various Powers) 2013 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
1981,2021-04-08T00:00:00Z,Child Maintenance (Assessment of Parents’ Income) Bill,Title: Child Maintenance (Assessment of Parents’ Income) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,17
2752,2021-03-24T00:00:00Z,Desecration of War Memorials Bill,Title: Desecration of War Memorials Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,17.94
2739,2021-03-23T00:00:00Z,Corporate Insolvency and Governance Act 2020,Title: Corporate Insolvency and Governance Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,18.11
642,2021-03-18T00:00:00Z,Academies Act 2010,Title: Academies Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
983,2021-03-18T00:00:00Z,Defamation Act,Title: Defamation Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.62
357,2021-03-17T00:00:00Z,City of Westminster Bill [HL],Title: City of Westminster Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
2827,2021-03-17T00:00:00Z,Gaming Hardware (Automated Purchase and Resale) Bill,Title: Gaming Hardware (Automated Purchase and Resale) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.65
2838,2021-03-16T00:00:00Z,Contingencies Fund Act 2021,Title: Contingencies Fund Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
2774,2021-03-16T00:00:00Z,Non-Domestic Rating (Lists) Act 2021,Title: Non-Domestic Rating (Lists) Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
2841,2021-03-16T00:00:00Z,Supply and Appropriation (Anticipation and Adjustments) Act 2021,Title: Supply and Appropriation (Anticipation and Adjustments) Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,19.77
2767,2021-03-12T00:00:00Z,Death by Dangerous Driving (Sentencing) Bill,Title: Death by Dangerous Driving (Sentencing) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,16.72
2714,2021-03-12T00:00:00Z,Immigration and Social Security Co-ordination (EU Withdrawal) Act 2020,Title: Immigration and Social Security Co-ordination (EU Withdrawal) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.57
1414,2021-03-08T00:00:00Z,European Union (Referendum) Bill,Title: European Union (Referendum) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
2480,2021-03-04T00:00:00Z,Air Traffic Management and Unmanned Aircraft Bill [HL],Title: Air Traffic Management and Unmanned Aircraft Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,16.04
2826,2021-03-04T00:00:00Z,Ministerial and other Maternity Allowances Act 2021,Title: Ministerial and other Maternity Allowances Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,20.27
2814,2021-03-04T00:00:00Z,Trade (Disclosure of Information) Act 2020,Title: Trade (Disclosure of Information) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,16.72
2783,2021-03-02T00:00:00Z,Covert Human Intelligence Sources (Criminal Conduct) Act 2021,Title: Covert Human Intelligence Sources (Criminal Conduct) Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,18.53
1773,2021-02-22T00:00:00Z,Higher Education and Research Act 2017,Title: Higher Education and Research Act 2017 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
67,2021-02-22T00:00:00Z,Northern Ireland (St Andrews Agreement) Act 2006,Title: Northern Ireland (St Andrews Agreement) Act 2006 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,17
84,2021-02-22T00:00:00Z,Parliament (Joint Departments) Act 2007,Title: Parliament (Joint Departments) Act 2007 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
144,2021-02-22T00:00:00Z,Welfare Reform Act 2007,Title: Welfare Reform Act 2007 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,15.43
2526,2021-02-12T00:00:00Z,Pension Schemes Act 2021,Title: Pension Schemes Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
2817,2020-12-31T00:00:00Z,European Union (Future Relationship) Act 2020,Title: European Union (Future Relationship) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.8
2775,2020-12-18T00:00:00Z,United Kingdom Internal Market Act 2020,Title: United Kingdom Internal Market Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,17.42
2738,2020-12-15T00:00:00Z,Parliamentary Constituencies Act 2020,Title: Parliamentary Constituencies Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.15
2781,2020-11-24T00:00:00Z,Social Security (Up-rating of Benefits) Act 2020,Title: Social Security (Up-rating of Benefits) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,17.28
2525,2020-11-12T00:00:00Z,Extradition (Provisional Arrest) Act 2020,Title: Extradition (Provisional Arrest) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.68
2521,2020-11-12T00:00:00Z,Prisoners (Disclosure of Information About Victims) Act 2020,Title: Prisoners (Disclosure of Information About Victims) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.35,18.53
2717,2020-11-12T00:00:00Z,Sentencing Act 2020,Title: Sentencing Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16
2523,2020-09-09T00:00:00Z,Birmingham Commonwealth Games Act 2020,Title: Birmingham Commonwealth Games Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
2753,2020-07-24T00:00:00Z,Business and Planning Act 2020,Title: Business and Planning Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,14.99
2760,2020-07-24T00:00:00Z,Supply and Appropriation (Main Estimates) Act 2020,Title: Supply and Appropriation (Main Estimates) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
2524,2020-06-26T00:00:00Z,"Divorce, Dissolution and Separation Act 2020","Title: Divorce, Dissolution and Separation Act 2020 | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,-1.1,18.11
2522,2020-06-10T00:00:00Z,Windrush Compensation Scheme (Expenditure) Act 2020,Title: Windrush Compensation Scheme (Expenditure) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.45,18.11
560,2020-04-15T00:00:00Z,Third Parties (Rights against Insurers) Act 2010,Title: Third Parties (Rights against Insurers) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.69
2708,2020-04-02T00:00:00Z,Supply and Appropriation (Anticipation and Adjustments) Act 2020,Title: Supply and Appropriation (Anticipation and Adjustments) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,19.77
2735,2020-03-26T00:00:00Z,Contingencies Fund Act 2020,Title: Contingencies Fund Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
2641,2020-02-27T00:00:00Z,Terrorist Offenders (Restriction of Early Release) Act 2020,Title: Terrorist Offenders (Restriction of Early Release) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.95,17.9
2527,2020-01-31T00:00:00Z,Direct Payments to Farmers (Legislative Continuity) Act 2020,Title: Direct Payments to Farmers (Legislative Continuity) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.15
2517,2020-01-30T00:00:00Z,European Union (Withdrawal Agreement) Act 2020,Title: European Union (Withdrawal Agreement) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,18.8
2399,2020-01-16T00:00:00Z,Parliamentary Buildings (Restoration and Renewal) Act 2019,Title: Parliamentary Buildings (Restoration and Renewal) Act 2019 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,19.62
2468,2019-11-11T00:00:00Z,Historical Institutional Abuse (Northern Ireland) Act 2019,Title: Historical Institutional Abuse (Northern Ireland) Act 2019 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,20.27
2500,2019-11-08T00:00:00Z,Divorce (etc.) Law Review Bill [HL],Title: Divorce (etc.) Law Review Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,13.41
2465,2019-11-08T00:00:00Z,"Divorce, Dissolution and Separation Bill [HL]","Title: Divorce, Dissolution and Separation Bill [HL] | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,-1.1,18.11
2491,2019-11-08T00:00:00Z,Extradition (Provisional Arrest) Bill [HL],Title: Extradition (Provisional Arrest) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.68
2482,2019-11-08T00:00:00Z,Immigration Detention Bill [HL],Title: Immigration Detention Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.79
2467,2019-11-08T00:00:00Z,Pension Schemes Bill [HL],Title: Pension Schemes Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
2477,2019-11-08T00:00:00Z,Well-being of Future Generations Bill [HL],Title: Well-being of Future Generations Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,16.34
2460,2019-11-06T00:00:00Z,Animal Welfare (Sentencing) Bill,Title: Animal Welfare (Sentencing) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.79
2461,2019-11-06T00:00:00Z,Environment Bill,Title: Environment Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.62
2474,2019-11-06T00:00:00Z,European Union (Withdrawal Agreement) Bill,Title: European Union (Withdrawal Agreement) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,19.41
2462,2019-11-06T00:00:00Z,Prisoners (Disclosure of Information About Victims) Bill,Title: Prisoners (Disclosure of Information About Victims) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.35,18.96
2444,2019-11-04T00:00:00Z,Domestic Abuse Bill,Title: Domestic Abuse Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.45,16.84
2497,2019-11-01T00:00:00Z,Early Parliamentary General Election Act 2019,Title: Early Parliamentary General Election Act 2019 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.5
2496,2019-11-01T00:00:00Z,Northern Ireland Budget Act 2019,Title: Northern Ireland Budget Act 2019 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
2255,2019-10-22T00:00:00Z,Counter-Terrorism and Border Security Act 2019,Title: Counter-Terrorism and Border Security Act 2019 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.31
2043,2019-10-09T00:00:00Z,Abortion (Disability Equality) Bill [HL],Title: Abortion (Disability Equality) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,20.15
2028,2019-10-09T00:00:00Z,Abortion (Foetus Protection) Bill [HL],Title: Abortion (Foetus Protection) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
2025,2019-10-09T00:00:00Z,Access to Palliative Care Bill [HL],Title: Access to Palliative Care Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.7,16.03
2295,2019-10-09T00:00:00Z,Act of Union Bill [HL],Title: Act of Union Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.25
2057,2019-10-09T00:00:00Z,Automatic Electoral Registration Bill [HL],Title: Automatic Electoral Registration Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.15
2023,2019-10-09T00:00:00Z,BBC (Independence) Bill [HL],Title: BBC (Independence) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.79
2048,2019-10-09T00:00:00Z,BBC Licence Fee Bill [HL],Title: BBC Licence Fee Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,15.73
2396,2019-10-09T00:00:00Z,Census (Return Particulars and Removal of Penalties) Act,Title: Census (Return Particulars and Removal of Penalties) Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,18.53
1999,2019-10-09T00:00:00Z,Democratic Political Activity (Funding and Expenditure) Bill [HL],Title: Democratic Political Activity (Funding and Expenditure) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,21.01
1928,2019-10-09T00:00:00Z,Middle Level Act 2018,Title: Middle Level Act 2018 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,15.43
2459,2019-10-09T00:00:00Z,Nurse Staffing Levels Bill,Title: Nurse Staffing Levels Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,15.43
1929,2019-10-08T00:00:00Z,Richmond Burgage Pastures Bill [HL],Title: Richmond Burgage Pastures Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
2167,2019-10-04T00:00:00Z,Workers (Definition and Rights) Bill,Title: Workers (Definition and Rights) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
2457,2019-10-03T00:00:00Z,Clean Air (No. 3) Bill,Title: Clean Air (No. 3) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,10.39
2420,2019-10-01T00:00:00Z,Non-Domestic Rating (Lists) Bill,Title: Non-Domestic Rating (Lists) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
2172,2019-09-26T00:00:00Z,Trade Bill,Title: Trade Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.9
2075,2019-09-25T00:00:00Z,Overseas Electors Bill,Title: Overseas Electors Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
2292,2019-09-24T00:00:00Z,Agriculture Bill,Title: Agriculture Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.62
2423,2019-09-24T00:00:00Z,"Divorce, Dissolution and Separation Bill","Title: Divorce, Dissolution and Separation Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,-1.1,18.68
2303,2019-09-24T00:00:00Z,Fisheries Bill,Title: Fisheries Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.71
2328,2019-09-24T00:00:00Z,Immigration and Social Security Co-ordination (EU Withdrawal) Bill,Title: Immigration and Social Security Co-ordination (EU Withdrawal) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.94
2377,2019-09-19T00:00:00Z,House of Commons (Precedence of Government Business) (European Union (Withdrawal) Act 2018) Bill,Title: House of Commons (Precedence of Government Business) (European Union (Withdrawal) Act 2018) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.85
2155,2019-09-19T00:00:00Z,House of Lords (Exclusion of Hereditary Peers) Bill,Title: House of Lords (Exclusion of Hereditary Peers) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,16.66
2225,2019-09-19T00:00:00Z,Housing and Planning (Local Decision-Making) Bill,Title: Housing and Planning (Local Decision-Making) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17
2173,2019-09-19T00:00:00Z,Leasehold Reform Bill,Title: Leasehold Reform Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,16
2387,2019-09-19T00:00:00Z,Legal Tender (Scottish Banknotes) Bill,Title: Legal Tender (Scottish Banknotes) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,16.46
2161,2019-09-19T00:00:00Z,Legalisation of Cannabis (Medicinal Purposes) Bill,Title: Legalisation of Cannabis (Medicinal Purposes) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.89
